Timestamp,Actual_actoff,Raw_Predicted_actoff
2025-04-14 09:30:00,97.0,79.83290675282478
2025-04-14 10:00:00,111.0,94.87208890914917
2025-04-14 10:30:00,130.0,101.8208027780056
2025-04-14 11:00:00,99.0,104.37999388575554
2025-04-14 11:30:00,127.0,100.76357817649841
2025-04-14 12:00:00,96.0,99.74208623170853
2025-04-14 12:30:00,113.0,96.63096410036087
2025-04-14 13:00:00,111.0,95.30188098549843
2025-04-14 13:30:00,112.0,94.5279330611229
2025-04-14 14:00:00,109.0,95.044777572155
2025-04-14 14:30:00,115.0,93.79398411512375
2025-04-14 15:00:00,102.0,93.61208125948906
2025-04-14 15:30:00,96.0,90.54862332344055
2025-04-14 16:00:00,79.0,86.02652594447136
2025-04-14 16:30:00,86.0,72.52481281757355
2025-04-14 17:00:00,53.0,58.15606275200844
2025-04-14 17:30:00,39.0,40.19710564613342
2025-04-14 18:00:00,36.0,29.03996640443802
2025-04-14 18:30:00,25.0,20.638614267110825
2025-04-14 19:00:00,0.0,14.93076602742076
2025-04-14 19:30:00,0.0,13.047356508672237
2025-04-15 09:00:00,70.0,69.4840407371521
2025-04-15 09:30:00,94.0,86.3539971113205
2025-04-15 10:00:00,79.0,94.69708120822906
2025-04-15 10:30:00,87.0,93.27359023690224
2025-04-15 11:00:00,109.0,88.60921722650528
2025-04-15 11:30:00,100.0,85.65854242444038
2025-04-15 12:00:00,88.0,83.36629736423492
2025-04-15 12:30:00,98.0,80.83581984043121
2025-04-15 13:00:00,95.0,80.07450270652771
2025-04-15 13:30:00,101.0,79.37468433380127
2025-04-15 14:00:00,85.0,80.09907388687134
2025-04-15 14:30:00,88.0,79.4012382030487
2025-04-15 15:00:00,95.0,79.15857124328613
2025-04-15 15:30:00,80.0,77.7372045814991
2025-04-15 16:00:00,98.0,72.06039449572563
2025-04-15 16:30:00,61.0,59.32458347082138
2025-04-15 17:00:00,47.0,41.80634093284607
2025-04-15 17:30:00,31.0,29.40752063691616
2025-04-15 18:00:00,20.0,21.10102777183056
2025-04-15 18:30:00,18.0,15.850702699273825
2025-04-15 19:00:00,0.0,11.973518036305904
2025-04-16 09:00:00,67.0,11.9001474827528
2025-04-16 09:30:00,75.0,69.54061818122864
2025-04-16 10:00:00,79.0,77.48981103301048
2025-04-16 10:30:00,78.0,80.00197523832321
2025-04-16 11:00:00,80.0,79.47521728277206
2025-04-16 11:30:00,78.0,77.86655732989311
2025-04-16 12:00:00,89.0,76.46199041604996
2025-04-16 12:30:00,95.0,75.71630465984344
2025-04-16 13:00:00,78.0,76.43178096413612
2025-04-16 13:30:00,88.0,76.26743906736374
2025-04-16 14:00:00,80.0,77.01750621199608
2025-04-16 14:30:00,95.0,76.86320167779922
2025-04-16 15:00:00,75.0,77.83627706766129
2025-04-16 15:30:00,92.0,75.57634806632996
2025-04-16 16:00:00,70.0,68.10509830713272
2025-04-16 16:30:00,45.0,55.148695439100266
2025-04-16 17:00:00,38.0,36.11517848074436
2025-04-16 17:30:00,27.0,25.538933895528316
2025-04-16 18:00:00,22.0,18.39241361618042
2025-04-16 18:30:00,23.0,14.38115182891488
2025-04-16 19:30:00,1.0,10.713956270366907
2025-04-17 09:00:00,73.0,14.569147691130638
2025-04-17 09:30:00,84.0,69.95308828353882
2025-04-17 10:00:00,79.0,79.17044967412949
2025-04-17 10:30:00,77.0,81.39396446943283
2025-04-17 11:00:00,74.0,79.98901695013046
2025-04-17 11:30:00,86.0,77.75567722320557
2025-04-17 12:00:00,79.0,76.68202462792397
2025-04-17 12:30:00,78.0,75.75286933779716
2025-04-17 13:00:00,81.0,75.52264729142189
2025-04-17 13:30:00,69.0,75.76165866851807
2025-04-17 14:00:00,91.0,75.8648470044136
2025-04-17 14:30:00,79.0,76.86619341373444
2025-04-17 15:00:00,93.0,77.57181823253632
2025-04-17 15:30:00,69.0,76.74952456355095
2025-04-17 16:00:00,86.0,67.79498894512653
2025-04-17 16:30:00,52.0,55.00017964839935
2025-04-17 17:00:00,41.0,36.5423284471035
2025-04-17 17:30:00,29.0,25.842170231044292
2025-04-17 18:00:00,18.0,18.72756327688694
2025-04-17 18:30:00,15.0,14.19872785359621
2025-04-17 19:00:00,1.0,11.335519284009933
2025-04-17 19:30:00,0.0,24.77067071199417
2025-04-18 09:00:00,44.0,71.03665432333946
2025-04-18 09:30:00,43.0,78.3250806927681
2025-04-18 10:00:00,67.0,77.41956719756126
2025-04-18 10:30:00,69.0,75.28866344690323
2025-04-18 11:00:00,63.0,72.02159486711025
2025-04-18 11:30:00,60.0,66.85811975598335
2025-04-18 12:00:00,40.0,62.23467953503132
2025-04-18 12:30:00,53.0,56.815295934677124
2025-04-18 13:00:00,62.0,52.37771952152252
2025-04-18 13:30:00,49.0,49.48543667793274
2025-04-18 14:00:00,74.0,47.517622366547585
2025-04-18 14:30:00,40.0,49.8116509616375
2025-04-18 15:00:00,54.0,46.95226836204529
2025-04-18 15:30:00,48.0,41.2257184535265
2025-04-18 16:00:00,32.0,33.47754281759262
2025-04-18 16:30:00,23.0,24.308020435273647
2025-04-18 17:00:00,23.0,17.51278129220009
2025-04-18 17:30:00,6.0,12.328725825995207
2025-04-18 18:00:00,7.0,9.308055024594069
2025-04-18 18:30:00,6.0,7.475535996258259
2025-04-18 19:00:00,0.0,6.39293585345149
2025-04-19 09:30:00,0.0,6.031513351947069
2025-04-19 10:00:00,0.0,6.185194976627827
2025-04-19 18:30:00,0.0,5.975081954151392
2025-04-20 13:00:00,0.0,6.1239263489842415
2025-04-20 13:30:00,0.0,5.971137598156929
2025-04-21 09:00:00,73.0,5.746002830564976
2025-04-21 09:30:00,63.0,17.283656805753708
2025-04-21 10:00:00,68.0,46.110563814640045
2025-04-21 10:30:00,81.0,66.22492504119873
2025-04-21 11:00:00,103.0,73.87855562567711
2025-04-21 11:30:00,85.0,77.63807013630867
2025-04-21 12:00:00,65.0,79.84390890598297
2025-04-21 12:30:00,73.0,78.88265883922577
2025-04-21 13:00:00,80.0,78.14431965351105
2025-04-21 13:30:00,98.0,77.57760697603226
2025-04-21 14:00:00,72.0,79.15628761053085
2025-04-21 14:30:00,78.0,78.32371759414673
2025-04-21 15:00:00,72.0,77.71658992767334
2025-04-21 15:30:00,69.0,75.18115568161011
2025-04-21 16:00:00,81.0,68.11543218791485
2025-04-21 16:30:00,62.0,56.254885375499725
2025-04-21 17:00:00,29.0,39.06586213409901
2025-04-21 17:30:00,23.0,27.86945414543152
2025-04-21 18:00:00,15.0,20.2777493968606
2025-04-21 18:30:00,15.0,15.500200476497412
2025-04-21 19:00:00,0.0,12.351877480745316
2025-04-21 19:30:00,0.0,28.208139896392822
2025-04-22 09:00:00,60.0,70.6626297980547
2025-04-22 09:30:00,65.0,83.31881904602051
2025-04-22 10:00:00,78.0,86.4647798538208
2025-04-22 10:30:00,97.0,85.66468521952629
2025-04-22 11:00:00,91.0,84.66525954008102
2025-04-22 11:30:00,73.0,82.19973278045654
2025-04-22 12:00:00,65.0,78.93973195552826
2025-04-22 12:30:00,64.0,75.90558063983917
2025-04-22 13:00:00,83.0,72.52023227512836
2025-04-22 13:30:00,79.0,72.04977737367153
2025-04-22 14:00:00,71.0,73.14147774875164
2025-04-22 14:30:00,66.0,72.9276792705059
2025-04-22 15:00:00,68.0,71.82337023317814
2025-04-22 15:30:00,64.0,66.474659755826
2025-04-22 16:00:00,56.0,59.36545430123806
2025-04-22 16:30:00,61.0,42.859334617853165
2025-04-22 17:00:00,29.0,30.625203631818295
2025-04-22 17:30:00,21.0,21.89413210004568
2025-04-22 18:00:00,18.0,16.693247012794018
2025-04-22 18:30:00,11.0,13.636971898376942
2025-04-22 19:00:00,0.0,11.260494645684958
2025-04-22 19:30:00,0.0,13.143820077180862
2025-04-23 09:00:00,57.0,67.71909356117249
2025-04-23 09:30:00,79.0,77.4767553806305
2025-04-23 10:00:00,76.0,82.50770455598831
2025-04-23 10:30:00,96.0,82.89078837633133
2025-04-23 11:00:00,74.0,82.21227505803108
2025-04-23 11:30:00,104.0,79.6136868596077
2025-04-23 12:00:00,81.0,78.85075879096985
2025-04-23 12:30:00,63.0,77.47583484649658
2025-04-23 13:00:00,74.0,75.73255562782288
2025-04-23 13:30:00,80.0,74.66618764400482
2025-04-23 14:00:00,91.0,74.87098878622055
2025-04-23 14:30:00,99.0,75.50392681360245
2025-04-23 15:00:00,73.0,77.20572888851166
2025-04-23 15:30:00,71.0,75.10885834693909
2025-04-23 16:00:00,70.0,66.48195764422417
2025-04-23 16:30:00,54.0,53.82326790690422
2025-04-23 17:00:00,40.0,35.41265603899956
2025-04-23 17:30:00,20.0,25.33118748664856
2025-04-23 18:00:00,22.0,18.36880501359701
2025-04-23 18:30:00,16.0,14.394070286303759
2025-04-23 19:00:00,0.0,10.95358170568943
2025-04-23 19:30:00,0.0,13.610784251242876
2025-04-24 09:00:00,57.0,68.60293467342854
2025-04-24 09:30:00,65.0,77.82726645469666
2025-04-24 10:00:00,86.0,80.75187420845032
2025-04-24 10:30:00,77.0,81.35161989927292
2025-04-24 11:00:00,79.0,80.17893022298813
2025-04-24 11:30:00,81.0,78.08191806077957
2025-04-24 12:00:00,84.0,76.78343385457993
2025-04-24 12:30:00,76.0,75.89019709825516
2025-04-24 13:00:00,86.0,75.52265614271164
2025-04-24 13:30:00,74.0,75.7950191795826
2025-04-24 14:00:00,90.0,76.11418783664703
2025-04-24 14:30:00,106.0,76.99373164772987
2025-04-24 15:00:00,70.0,79.28625109791756
2025-04-24 15:30:00,79.0,77.27724730968475
2025-04-24 16:00:00,90.0,69.74989807605743
2025-04-24 16:30:00,61.0,57.84902036190033
2025-04-24 17:00:00,40.0,40.089863419532776
2025-04-24 17:30:00,25.0,28.358850806951523
2025-04-24 18:00:00,22.0,20.144046239554882
2025-04-24 18:30:00,17.0,15.127368662506342
2025-04-24 19:30:00,1.0,11.413026709109545
2025-04-25 09:00:00,68.0,18.789115145802498
2025-04-25 09:30:00,74.0,70.41771903634071
2025-04-25 10:00:00,90.0,78.85005068778992
2025-04-25 10:30:00,83.0,80.52632564306259
2025-04-25 11:00:00,79.0,78.79356175661087
2025-04-25 11:30:00,71.0,76.03937673568726
2025-04-25 12:00:00,74.0,71.69140192866325
2025-04-25 12:30:00,70.0,67.51993069052696
2025-04-25 13:00:00,70.0,65.78781294822693
2025-04-25 13:30:00,76.0,65.019312992692
2025-04-25 14:00:00,75.0,66.56829312443733
2025-04-25 14:30:00,57.0,66.24687623977661
2025-04-25 15:00:00,68.0,63.81679446995258
2025-04-25 15:30:00,72.0,59.457897171378136
2025-04-25 16:00:00,57.0,51.39554500579834
2025-04-25 16:30:00,48.0,36.66003732383251
2025-04-25 17:00:00,32.0,25.5323750898242
2025-04-25 17:30:00,32.0,16.838447995483875
2025-04-25 18:00:00,19.0,11.797078639268875
2025-04-25 18:30:00,15.0,8.450272109359503
2025-04-25 19:00:00,0.0,6.455758988857269
2025-04-25 19:30:00,0.0,5.680621672421694
2025-04-26 09:30:00,0.0,5.7420872412621975
2025-04-26 13:30:00,0.0,5.991023126989603
2025-04-26 15:30:00,0.0,5.841033596545458
2025-04-27 11:00:00,0.0,5.913155011832714
2025-04-27 14:30:00,0.0,5.765172511339188
2025-04-28 09:00:00,66.0,5.68804569169879
2025-04-28 09:30:00,95.0,17.51841513812542
2025-04-28 10:00:00,87.0,71.49269489943981
2025-04-28 10:30:00,86.0,82.42089110612869
2025-04-28 11:00:00,110.0,84.88678961992264
2025-04-28 11:30:00,87.0,88.31390279531479
2025-04-28 12:00:00,103.0,87.7824536561966
2025-04-28 12:30:00,96.0,87.47527849674225
2025-04-28 13:00:00,89.0,87.07207569479942
2025-04-28 13:30:00,89.0,86.05900132656097
2025-04-28 14:00:00,89.0,85.63316577672958
2025-04-28 14:30:00,91.0,84.48451620340347
2025-04-28 15:00:00,75.0,83.47192865610123
2025-04-28 15:30:00,84.0,79.95725852251053
2025-04-28 16:00:00,82.0,74.53681719303131
2025-04-28 16:30:00,89.0,61.017281994223595
2025-04-28 17:00:00,40.0,45.32743267714977
2025-04-28 17:30:00,38.0,32.14832693338394
2025-04-28 18:00:00,22.0,22.465197399258614
2025-04-28 18:30:00,20.0,16.821918211877346
2025-04-28 19:00:00,0.0,12.365881327539682
2025-04-28 19:30:00,1.0,21.726807318627834
2025-04-29 09:00:00,73.0,70.23766167461872
2025-04-29 09:30:00,80.0,85.69861221313477
2025-04-29 10:00:00,94.0,91.81429579854012
2025-04-29 10:30:00,91.0,91.81053400039673
2025-04-29 11:00:00,87.0,88.66892802715302
2025-04-29 11:30:00,107.0,84.51126480102539
2025-04-29 12:00:00,91.0,82.74109536409378
2025-04-29 12:30:00,97.0,80.59541881084442
2025-04-29 13:00:00,69.0,79.5287321805954
2025-04-29 13:30:00,85.0,77.54113966226578
2025-04-29 14:00:00,91.0,76.94335895776749
2025-04-29 14:30:00,73.0,76.75195866823196
2025-04-29 15:00:00,68.0,75.94872182607651
2025-04-29 15:30:00,67.0,73.09048989415169
2025-04-29 16:00:00,75.0,64.99373719096184
2025-04-29 16:30:00,62.0,53.4241544008255
2025-04-29 17:00:00,40.0,36.094780683517456
2025-04-29 17:30:00,33.0,25.843000039458275
2025-04-29 18:00:00,17.0,18.873704709112644
2025-04-29 18:30:00,21.0,14.740435637533665
2025-04-29 19:00:00,0.0,11.43417575955391
2025-04-29 19:30:00,0.0,11.705772053450346
